,Artikal,Datum,Tip dok.,Unnamed: 3,Broj dok.,Poslovni partner,Adresa,Poštanski broj,Unnamed: 8,Mjesto,Unnamed: 10,Količina,Iznos prije rabata,Regija,Unnamed: 12,Partner šifra,Unnamed: 9,Unnamed: 11,Unnamed: 13,Unnamed: 7,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 6
82,Glaumax 20mg/ml+5mg/ml kapi za oči 5ml,27. 10. 2022.,OTP,,16685.0,Gradska ljekarna Mostar PJ.4,Kralja Tomislava 12,88000.0,,MOSTAR,,10.0,123.7,07 - Hercegovačko-Neretvanski kanton,,,,,,,,,,
83,Glaumax 20mg/ml+5mg/ml kapi za oči 5ml,27. 10. 2022.,OTP,,16656.0,Ljekarnička ZU ''CVIT LIKARIJE'' Podružnica Internacionalna ljekarna Međugorje,Kardinala Stepinca 37a,88266.0,,MEĐUGORJE /ČITLUK/,,3.0,37.11,07 - Hercegovačko-Neretvanski kanton,,,,,,,,,,
84,Glaumax 20mg/ml+5mg/ml kapi za oči 5ml,27. 10. 2022.,OTP,,16679.0,Privatna apoteka Jasmina  Mostar,Fejićeva bb,88000.0,,MOSTAR,,5.0,61.85,07 - Hercegovačko-Neretvanski kanton,,,,,,,,,,
85,Glaumax 20mg/ml+5mg/ml kapi za oči 5ml,27. 10. 2022.,OTP,,16649.0,LUPRIV PLUS Mostar ogr.2,Kardinala Stepinca 17,88000.0,,MOSTAR,,5.0,61.85,07 - Hercegovačko-Neretvanski kanton,,,,,,,,,,
86,"Latanox kapi za oči 1x2,5ml",27. 10. 2022.,OTP,,16670.0,LUPRIV PLUS Mostar ogr.5,Stjepana Radića 37,88000.0,,MOSTAR,,2.0,18.88,07 - Hercegovačko-Neretvanski kanton,,,,,,,,,,
87,"Latanox kapi za oči 1x2,5ml",27. 10. 2022.,OTP,,16691.0,"ZU APOTEKA ""EUROPHARM"" Mostar",Mostarskog bataljona bb,88000.0,,MOSTAR,,2.0,18.88,07 - Hercegovačko-Neretvanski kanton,,,,,,,,,,
88,"Latanox kapi za oči 1x2,5ml",27. 10. 2022.,OTP,,16643.0,Zdravstvena ustanova ''RADIŠIĆ'' Čitluk,Broćanski Trg bb,88260.0,,ČITLUK,,2.0,18.88,07 - Hercegovačko-Neretvanski kanton,,,,,,,,,,
91,Glaumax 20mg/ml+5mg/ml kapi za oči 5ml,27. 10. 2022.,OTP,,16653.0,Ljekarnička ZU ''CVIT LIKARIJE'' Ljubuški,Fra Petra Bakule 3,88320.0,,LJUBUŠKI,,5.0,61.85,08 - Zapadnohercegovački kanton,,,,,,,,,,
92,Glaumax 20mg/ml+5mg/ml kapi za oči 5ml,27. 10. 2022.,OTP,,16658.0,"Ljekarnička ustanova ""Marija"" Široki Brijeg",Fra Didaka Buntića bb,88220.0,,ŠIROKI BRIJEG,,10.0,123.7,08 - Zapadnohercegovački kanton,,,,,,,,,,
93,"Latanox kapi za oči 1x2,5ml",27. 10. 2022.,OTP,,16635.0,Z.U. LJEKARNE ČOLAK Široki Brijeg-ogr.1,dr.Jure Grubišića 9,88220.0,,ŠIROKI BRIJEG,,5.0,42.1,08 - Zapadnohercegovački kanton,,,,,,,,,,
94,"Latanox kapi za oči 1x2,5ml",27. 10. 2022.,OTP,,16653.0,Ljekarnička ZU ''CVIT LIKARIJE'' Ljubuški,Fra Petra Bakule 3,88320.0,,LJUBUŠKI,,5.0,42.1,08 - Zapadnohercegovački kanton,,,,,,,,,,
97,Dorzol 20mg/ml kapi za oči 5ml,28. 10. 2022.,OTP,,16770.0,Apoteka TARA Sarajevo,Azize Šaćirbegović 80A,71000.0,,SARAJEVO,,5.0,51.1,09 - Sarajevski Kanton,,,,,,,,,,
98,Dorzol 20mg/ml kapi za oči 5ml,24. 10. 2022.,OTP,,16337.0,"Privatna apoteka ""PharmPlus"" Sarajevo",Posavska 2,71000.0,,SARAJEVO,,6.0,61.32,09 - Sarajevski Kanton,,,,,,,,,,
99,Dorzol 20mg/ml kapi za oči 5ml,25. 10. 2022.,OTP,,16402.0,"Z.U. Apoteka ""Remedia"" - ogranak ""Remedia 2""- Ilidža",Trg 22.aprila 10,71210.0,,ILIDŽA,,20.0,204.4,09 - Sarajevski Kanton,,,,,,,,,,
100,Dorzol 20mg/ml kapi za oči 5ml,25. 10. 2022.,OTP,,16475.0,PZU Apoteka Avicena Visoko-ogr.Hrasno Novo Sarajevo,Ul.Aleja Lipa bb,71000.0,,SARAJEVO,,12.0,122.64,09 - Sarajevski Kanton,,,,,,,,,,
101,Dorzol 20mg/ml kapi za oči 5ml,25. 10. 2022.,OTP,,16406.0,"Privatna apoteka ""Al-Tawil"" Sarajevo",Hamdije Kapidžića 3 i 4,71000.0,,SARAJEVO,,20.0,204.4,09 - Sarajevski Kanton,,,,,,,,,,
102,Dorzol 20mg/ml kapi za oči 5ml,24. 10. 2022.,OTP,,16328.0,"PZU ""AL-HANA""  Ogranak Veneda",Safeta Zajke 322,71000.0,,SARAJEVO,,15.0,153.3,09 - Sarajevski Kanton,,,,,,,,,,
103,Dorzol 20mg/ml kapi za oči 5ml,24. 10. 2022.,OTP,,16302.0,PZU Apoteka FAMILY Plus OGRANAK br.2 Sarajevo,Kalesijska 1,71000.0,,SARAJEVO,,10.0,102.2,09 - Sarajevski Kanton,,,,,,,,,,
104,Dorzol 20mg/ml kapi za oči 5ml,24. 10. 2022.,OTP,,16298.0,PZU Apoteka Ibo&Co Sarajevo,Teheranski trg 7,71000.0,,SARAJEVO,,20.0,204.4,09 - Sarajevski Kanton,,,,,,,,,,
105,Dorzol 20mg/ml kapi za oči 5ml,24. 10. 2022.,OTP,,16312.0,"Privatna apoteka ""VALOR"" Ilidža",Rogačići 1 Vlakovo,71210.0,,ILIDŽA,,5.0,51.1,09 - Sarajevski Kanton,,,,,,,,,,
106,Dorzol 20mg/ml kapi za oči 5ml,24. 10. 2022.,OTP,,16315.0,LUPRIV PLUS Mostar ogr.SARAJEVO 2,Obala Isha-Bega Ishakovića 7,71000.0,,SARAJEVO,,20.0,204.4,09 - Sarajevski Kanton,,,,,,,,,,
107,Dorzol 20mg/ml kapi za oči 5ml,24. 10. 2022.,OTP,,16314.0,"PZU ""AL-HANA"" Hrasnica",Ejuba Sarajkića bb,71212.0,,HRASNICA,,10.0,102.2,09 - Sarajevski Kanton,,,,,,,,,,
108,Dorzol 20mg/ml kapi za oči 5ml,31. 10. 2022.,OTP,,16800.0,"PZU Apoteka ""IBO & CO"" Sarajevo-ogranak 1",Patriotske lige 35,71000.0,,SARAJEVO,,5.0,51.1,09 - Sarajevski Kanton,,,,,,,,,,
109,Dorzol 20mg/ml kapi za oči 5ml,26. 10. 2022.,OTP,,16554.0,"PZU ""AP"" Apoteke Sarajevo",Trg Solidarnosti 39,71000.0,,SARAJEVO,,10.0,102.2,09 - Sarajevski Kanton,,,,,,,,,,
110,Dorzol 20mg/ml kapi za oči 5ml,27. 10. 2022.,OTP,,16632.0,"Z.U. Apoteka ""Remedia""",Kranjčevićeva 43,71000.0,,SARAJEVO,,5.0,51.1,09 - Sarajevski Kanton,,,,,,,,,,
111,Dorzol 20mg/ml kapi za oči 5ml,27. 10. 2022.,OTP,,16667.0,Privatna apoteka GALENPHARM  Sarajevo,Grbavička 2b,71000.0,,SARAJEVO,,2.0,20.44,09 - Sarajevski Kanton,,,,,,,,,,
112,Dorzol 20mg/ml kapi za oči 5ml,26. 10. 2022.,OTP,,16556.0,"PZU ""AP"" Apoteke Sarajevo ogranak Apoteka ""ALTEA""",Koševo 32,71000.0,,SARAJEVO,,10.0,102.2,09 - Sarajevski Kanton,,,,,,,,,,
113,Dorzol 20mg/ml kapi za oči 5ml,31. 10. 2022.,OTP,,16808.0,"PZU Apoteka ""Verdant"" ogranak Verdant 1",Bihaćka br. 1,71000.0,,SARAJEVO,,15.0,153.3,09 - Sarajevski Kanton,,,,,,,,,,
114,Dorzol 20mg/ml kapi za oči 5ml,31. 10. 2022.,OTP,,16829.0,"Privatna apoteka ""LAMELA"" Sarajevo",Branilaca Šipa br.4,71000.0,,SARAJEVO,,5.0,51.1,09 - Sarajevski Kanton,,,,,,,,,,
115,Dorzol 20mg/ml kapi za oči 5ml,26. 10. 2022.,OTP,,16564.0,LUPRIV PHARM Mostar ogr.SARAJEVO 3,Trg Nezavisnosti 14,71000.0,,SARAJEVO,,20.0,204.4,09 - Sarajevski Kanton,,,,,,,,,,
116,Dorzol 20mg/ml kapi za oči 5ml,26. 10. 2022.,OTP,,16588.0,"Privatna apoteka ""STUP II"" Ilidža",Dobrinjska br.5,71210.0,,ILIDŽA,,10.0,102.2,09 - Sarajevski Kanton,,,,,,,,,,
117,Dorzol 20mg/ml kapi za oči 5ml,25. 10. 2022.,OTP,,16494.0,"PZU Apoteka ""La vita"" Sarajevo",Envera Šehovića 8,71000.0,,SARAJEVO,,5.0,51.1,09 - Sarajevski Kanton,,,,,,,,,,
118,Dorzol 20mg/ml kapi za oči 5ml,25. 10. 2022.,OTP,,16518.0,"PZU ""AL-HANA""",Patke br.2,71000.0,,SARAJEVO,,20.0,204.4,09 - Sarajevski Kanton,,,,,,,,,,
119,Dorzol 20mg/ml kapi za oči 5ml,24. 10. 2022.,OTP,,16367.0,LUPRIV PHARM Mostar ogr.HRASNICA-ILIDŽA,Ul. Šehitluci br.2,71212.0,,HRASNICA,,5.0,51.1,09 - Sarajevski Kanton,,,,,,,,,,
120,Dorzol 20mg/ml kapi za oči 5ml,27. 10. 2022.,OTP,,16612.0,"PZU Apoteka ""DUOPHARM"" Sarajevo-ILIJAŠ",Bosanski put bb,71380.0,,ILIJAŠ,,10.0,102.2,09 - Sarajevski Kanton,,,,,,,,,,
121,Dorzol 20mg/ml kapi za oči 5ml,27. 10. 2022.,OTP,,16621.0,"PZU Apoteka ""VITAPHARM"" ogranak apoteka ""PHARMA NOVA""",Džemala Bijedića 160,71000.0,,SARAJEVO,,5.0,51.1,09 - Sarajevski Kanton,,,,,,,,,,
122,Glaumax 20mg/ml+5mg/ml kapi za oči 5ml,31. 10. 2022.,OTP,,16829.0,"Privatna apoteka ""LAMELA"" Sarajevo",Branilaca Šipa br.4,71000.0,,SARAJEVO,,1.0,11.52,09 - Sarajevski Kanton,,,,,,,,,,
123,Glaumax 20mg/ml+5mg/ml kapi za oči 5ml,26. 10. 2022.,OTP,,16588.0,"Privatna apoteka ""STUP II"" Ilidža",Dobrinjska br.5,71210.0,,ILIDŽA,,3.0,34.56,09 - Sarajevski Kanton,,,,,,,,,,
124,Glaumax 20mg/ml+5mg/ml kapi za oči 5ml,24. 10. 2022.,OTP,,16323.0,LUPRIV PHARM Mostar ogr.SARAJEVO 4,Višnjik 35A,71000.0,,SARAJEVO,,5.0,57.6,09 - Sarajevski Kanton,,,,,,,,,,
125,Glaumax 20mg/ml+5mg/ml kapi za oči 5ml,24. 10. 2022.,OTP,,16304.0,PZU Apoteka FAMILY Plus OGRANAK br.2 Sarajevo,Kalesijska 1,71000.0,,SARAJEVO,,5.0,57.6,09 - Sarajevski Kanton,,,,,,,,,,
126,Glaumax 20mg/ml+5mg/ml kapi za oči 5ml,31. 10. 2022.,OTP,,16808.0,"PZU Apoteka ""Verdant"" ogranak Verdant 1",Bihaćka br. 1,71000.0,,SARAJEVO,,15.0,172.8,09 - Sarajevski Kanton,,,,,,,,,,
127,Glaumax 20mg/ml+5mg/ml kapi za oči 5ml,31. 10. 2022.,OTP,,16810.0,PZU Apoteka Ibo&Co Sarajevo,Teheranski trg 7,71000.0,,SARAJEVO,,5.0,57.6,09 - Sarajevski Kanton,,,,,,,,,,
128,Glaumax 20mg/ml+5mg/ml kapi za oči 5ml,28. 10. 2022.,OTP,,16771.0,Apoteka TARA Sarajevo,Azize Šaćirbegović 80A,71000.0,,SARAJEVO,,5.0,57.6,09 - Sarajevski Kanton,,,,,,,,,,
129,Glaumax 20mg/ml+5mg/ml kapi za oči 5ml,27. 10. 2022.,OTP,,16667.0,Privatna apoteka GALENPHARM  Sarajevo,Grbavička 2b,71000.0,,SARAJEVO,,6.0,69.12,09 - Sarajevski Kanton,,,,,,,,,,
130,Glaumax 20mg/ml+5mg/ml kapi za oči 5ml,27. 10. 2022.,OTP,,16637.0,PZU Apoteka GRAL Sarajevo-Apoteka Dobrinja II,Omladinskih radnih brigada 3,71000.0,,SARAJEVO,,2.0,23.04,09 - Sarajevski Kanton,,,,,,,,,,
131,Glaumax 20mg/ml+5mg/ml kapi za oči 5ml,25. 10. 2022.,OTP,,16440.0,Privatna apoteka ''Oaza zdravlja'' Sarajevo- Podlugovi,Moševićka br.101,71387.0,,PODLUGOVI /ILIJAŠ/,,5.0,57.6,09 - Sarajevski Kanton,,,,,,,,,,
132,Glaumax 20mg/ml+5mg/ml kapi za oči 5ml,26. 10. 2022.,OTP,,16552.0,LUPRIV PHARM Mostar ogr.SARAJEVO 5,Vrazova 22,71000.0,,SARAJEVO,,2.0,23.04,09 - Sarajevski Kanton,,,,,,,,,,
133,Glaumax 20mg/ml+5mg/ml kapi za oči 5ml,25. 10. 2022.,OTP,,16438.0,"PZU ""AL-HANA"" Rakovica",Stanjevac 6,71000.0,,SARAJEVO,,6.0,69.12,09 - Sarajevski Kanton,,,,,,,,,,
136,Dorzol 20mg/ml kapi za oči 5ml,27. 10. 2022.,OTP,,16628.0,Ljekarna privatna praksa TABAK vl.A.Tabak Tomislavgrad,"Mijata Tomća bb, Tomislavgrad KANTON 10",80240.0,,TOMISLAVGRAD,,2.0,20.44,10 - Livanjski kanton (Herceg Bosanski),,,,,,,,,,
137,Glaumax 20mg/ml+5mg/ml kapi za oči 5ml,27. 10. 2022.,OTP,,16688.0,"Ljekarna Z.U. ""Đivić"" Tomislavgrad",Kolodvor bb,80240.0,,TOMISLAVGRAD,,3.0,34.56,10 - Livanjski kanton (Herceg Bosanski),,,,,,,,,,
140,Dorzol 20mg/ml kapi za oči 5ml,25. 10. 2022.,OTP,,16534.0,ZU Apoteka HERBAFARM Brčko,Kantardžića br.33,76205.0,,BRČKO DISTRIKT,,2.0,20.44,11 - Brčko Distrikt,,,,,,,,,,
143,Dorzol 20mg/ml kapi za oči 5ml,25. 10. 2022.,OTP,,16482.0,"ZU- Apoteka ""EXPERA PHARMACY"" PJ.Apoteka br.32",Ul. Srpskih vladara br.6,71123.0,,ISTOČNO SARAJEVO,,3.0,30.66,12 - RS,,,,,,,,,,
144,Dorzol 20mg/ml kapi za oči 5ml,26. 10. 2022.,OTP,,16538.0,"Z.U.""Moja Apoteka"" Banja Luka-PJ Apoteka Janja 2",Kralja Petra Karađorđevića 91,76316.0,,JANJA,,10.0,102.2,12 - RS,,,,,,,,,,
145,Dorzol 20mg/ml kapi za oči 5ml,26. 10. 2022.,OTP,,16606.0,"Z.U. Apoteka ""APOTEKA PLUS"" Prnjavor PJ 7 Banja Luka",Ulica Jug Bogdana 30,78000.0,,BANJA LUKA,,16.0,163.52,12 - RS,,,,,,,,,,
146,Dorzol 20mg/ml kapi za oči 5ml,27. 10. 2022.,OTP,,16618.0,"ZU- Apoteka ""EXPERA PHARMACY"" PJ. Apoteka br.69",Ivana Gorana Kovačića bb (TC TOPLIK),78000.0,,BANJA LUKA,,10.0,102.2,12 - RS,,,,,,,,,,
147,Dorzol 20mg/ml kapi za oči 5ml,24. 10. 2022.,OTP,,16374.0,"ZU- Apoteka ""EXPERA PHARMACY"" PJ. Apoetka br.9",Desanke Maksimović bb,79240.0,,BOSANSKA DUBICA/KOZARSKA DUBICA,,15.0,153.3,12 - RS,,,,,,,,,,
148,Dorzol 20mg/ml kapi za oči 5ml,24. 10. 2022.,OTP,,16363.0,"Z.U.""Dr.Golić""-Apoteka Ana Pharm",Nikole Pašića 31,78000.0,,BANJA LUKA,,25.0,255.5,12 - RS,,,,,,,,,,
149,Dorzol 20mg/ml kapi za oči 5ml,26. 10. 2022.,OTP,,16535.0,"ZU ""Apoteke PROFARM"" Gradiška",Ulica Zaharija Orfelina br.5 GRADIŠKA,78400.0,,BOSANSKA GRADIŠKA/GRADIŠKA,,22.0,224.84,12 - RS,,,,,,,,,,
150,Dorzol 20mg/ml kapi za oči 5ml,26. 10. 2022.,OTP,,16577.0,"Z.U. Apoteka ""MASTER PHARM""",Nikole Tesle 61 Lukavica,71126.0,,ISTOČNO N.SARAJEVO,,2.0,20.44,12 - RS,,,,,,,,,,
151,Dorzol 20mg/ml kapi za oči 5ml,26. 10. 2022.,OTP,,16548.0,Interpromet d.o.o.,Kulska obala bb,79220.0,,NOVI GRAD,,360.0,3679.2,12 - RS,,,,,,,,,,
152,Dorzol 20mg/ml kapi za oči 5ml,31. 10. 2022.,OTP,,16839.0,"Z.U. APOTEKE ""PHARMANOVA""- Apoteka ""PHARMANOVA 10""",Stevana Nemanje bb,74400.0,,DERVENTA,,40.0,408.8,12 - RS,,,,,,,,,,
153,Dorzol 20mg/ml kapi za oči 5ml,26. 10. 2022.,OTP,,16593.0,"Z.U.""Moja Apoteka"" Banja Luka-PJ Apoteka ""22 April""",Ul. Ilije Garašanina 4,78000.0,,BANJA LUKA,,30.0,306.6,12 - RS,,,,,,,,,,
154,Dorzol 20mg/ml kapi za oči 5ml,31. 10. 2022.,OTP,,16793.0,"Z.U. ""APOTEKA BELLADONNA"" Trebinje -Apoteka Belladonna II",Gradina bb,89000.0,,TREBINJE,,30.0,306.6,12 - RS,,,,,,,,,,
155,Dorzol 20mg/ml kapi za oči 5ml,27. 10. 2022.,OTP,,16682.0,"Z.U. APOTEKE ""PHARMANOVA""- Apoteka ""PHARMANOVA 2""",Milovana Bjeloševića Belog 25,74400.0,,DERVENTA,,20.0,204.4,12 - RS,,,,,,,,,,
156,Dorzol 20mg/ml kapi za oči 5ml,26. 10. 2022.,OTP,,16542.0,"JZU ""Apoteka Gradiška""",Vidovdanska br.11,78400.0,,BOSANSKA GRADIŠKA/GRADIŠKA,,50.0,511.0,12 - RS,,,,,,,,,,
157,Dorzol 20mg/ml kapi za oči 5ml,27. 10. 2022.,OTP,,16695.0,"Z.U. ""APOTEKA BELLADONNA""  P.J. Apoteka 6",Zasad polje bb (TC Bingo),89000.0,,TREBINJE,,2.0,20.44,12 - RS,,,,,,,,,,
158,Dorzol 20mg/ml kapi za oči 5ml,26. 10. 2022.,OTP,,16602.0,"ZU- Apoteka ""EXPERA PHARMACY"" PJ. Apoteka br.5, AS ""APOTEKARSKA STANICA br.11""",Knežica bb,79240.0,,BOSANSKA DUBICA/KOZARSKA DUBICA,,20.0,204.4,12 - RS,,,,,,,,,,
159,Dorzol 20mg/ml kapi za oči 5ml,25. 10. 2022.,OTP,,16387.0,APOTEKA FARMANEA,Srpska 52,78000.0,,BANJA LUKA,,20.0,204.4,12 - RS,,,,,,,,,,
160,Glaumax 20mg/ml+5mg/ml kapi za oči 5ml,25. 10. 2022.,OTP,,16482.0,"ZU- Apoteka ""EXPERA PHARMACY"" PJ.Apoteka br.32",Ul. Srpskih vladara br.6,71123.0,,ISTOČNO SARAJEVO,,3.0,37.11,12 - RS,,,,,,,,,,
161,Glaumax 20mg/ml+5mg/ml kapi za oči 5ml,26. 10. 2022.,OTP,,16548.0,Interpromet d.o.o.,Kulska obala bb,79220.0,,NOVI GRAD,,110.0,1360.7,12 - RS,,,,,,,,,,
162,Glaumax 20mg/ml+5mg/ml kapi za oči 5ml,31. 10. 2022.,OTP,,16793.0,"Z.U. ""APOTEKA BELLADONNA"" Trebinje -Apoteka Belladonna II",Gradina bb,89000.0,,TREBINJE,,2.0,24.74,12 - RS,,,,,,,,,,
163,Glaumax 20mg/ml+5mg/ml kapi za oči 5ml,26. 10. 2022.,OTP,,16538.0,"Z.U.""Moja Apoteka"" Banja Luka-PJ Apoteka Janja 2",Kralja Petra Karađorđevića 91,76316.0,,JANJA,,5.0,61.85,12 - RS,,,,,,,,,,
164,Glaumax 20mg/ml+5mg/ml kapi za oči 5ml,26. 10. 2022.,OTP,,16542.0,"JZU ""Apoteka Gradiška""",Vidovdanska br.11,78400.0,,BOSANSKA GRADIŠKA/GRADIŠKA,,9.0,111.33,12 - RS,,,,,,,,,,
1,Dorzol 20mg/ml kapi za oči 5ml,1. 11. 2022.,OTP,,16943.0,"PZU Apoteka ""ĐULOVIĆ-PHARM"" Ogr. 2 Živinice",Ul. Alije Izetbegovića br.4,75270.0,,ŽIVINICE,,3.0,30.66,03 - Tuzlanski Kanton,,,,,,,,,,
2,Dorzol 20mg/ml kapi za oči 5ml,1. 11. 2022.,OTP,,16868.0,"IBN-SINA PZU Ogranak 6, Apoteka Kalesija (A7)","Senada Požegića 19, Kalesija",75260.0,,KALESIJA,,10.0,102.2,03 - Tuzlanski Kanton,,,,,,,,,,
3,Dorzol 20mg/ml kapi za oči 5ml,1. 11. 2022.,OTP,,16893.0,IBN-SINA PZU Ogranak br.28 Živinice (A37),Alije Izetbegovića br.18,75270.0,,ŽIVINICE,,3.0,30.66,03 - Tuzlanski Kanton,,,,,,,,,,
4,Dorzol 20mg/ml kapi za oči 5ml,1. 11. 2022.,OTP,,16895.0,"IBN-SINA PZU Ogranak 15, Slatina nova, Apoteka Tuzla (A16)","Albina Herljevića 8, Tuzla",75000.0,,TUZLA,,2.0,20.44,03 - Tuzlanski Kanton,,,,,,,,,,
5,Dorzol 20mg/ml kapi za oči 5ml,1. 11. 2022.,OTP,,16921.0,PZU Apoteka ''DUR-FARM'' Sapna,Žrtava genocida u Srebrenici,75411.0,,SAPNA,,4.0,40.88,03 - Tuzlanski Kanton,,,,,,,,,,
6,Dorzol 20mg/ml kapi za oči 5ml,1. 11. 2022.,OTP,,16959.0,PZU Eurofarm Edal apoteka 2 Tuzla,Tržni centar,75000.0,,TUZLA,,1.0,10.22,03 - Tuzlanski Kanton,,,,,,,,,,
7,Dorzol 20mg/ml kapi za oči 5ml,1. 11. 2022.,OTP,,16951.0,"PZU APOTEKE ""PHARMACOM"" Tuzla, ogr.Đurđevik",Đurđevik centar bb.,75272.0,,ĐURĐEVIK,,2.0,20.44,03 - Tuzlanski Kanton,,,,,,,,,,
8,Dorzol 20mg/ml kapi za oči 5ml,1. 11. 2022.,OTP,,16866.0,"IBN-SINA PZU Ogranak 5, Apoteka Srebrenik (A5)",1.Marta bb,75350.0,,SREBRENIK,,10.0,102.2,03 - Tuzlanski Kanton,,,,,,,,,,
9,Glaumax 20mg/ml+5mg/ml kapi za oči 5ml,1. 11. 2022.,OTP,,16862.0,IBN-SINA PZU Apoteka Stupine Tuzla (A2),Mehmedalije Maka Dizdara 22,75000.0,,TUZLA,,2.0,24.74,03 - Tuzlanski Kanton,,,,,,,,,,
10,Glaumax 20mg/ml+5mg/ml kapi za oči 5ml,1. 11. 2022.,OTP,,16868.0,"IBN-SINA PZU Ogranak 6, Apoteka Kalesija (A7)","Senada Požegića 19, Kalesija",75260.0,,KALESIJA,,10.0,123.7,03 - Tuzlanski Kanton,,,,,,,,,,
11,Glaumax 20mg/ml+5mg/ml kapi za oči 5ml,1. 11. 2022.,OTP,,16864.0,IBN-SINA PZU Internacionalna Apoteka (A1),1.Tuzlanske brigade 5,75000.0,,TUZLA,,10.0,123.7,03 - Tuzlanski Kanton,,,,,,,,,,
12,Glaumax 20mg/ml+5mg/ml kapi za oči 5ml,1. 11. 2022.,OTP,,16872.0,"IBN-SINA PZU Ogranak 9 IRAC, Tuzla (A10)","Rudarska 55,Tuzla",75000.0,,TUZLA,,10.0,123.7,03 - Tuzlanski Kanton,,,,,,,,,,
13,Glaumax 20mg/ml+5mg/ml kapi za oči 5ml,1. 11. 2022.,OTP,,16883.0,IBN-SINA PZU Ogranak 20 IRAC II Tuzla (A25),Rudarska br.33,75000.0,,TUZLA,,10.0,123.7,03 - Tuzlanski Kanton,,,,,,,,,,
14,Moksacin 5mg/ml kapi za oko 5ml,1. 11. 2022.,OTP,,16867.0,IBN-SINA PZU Apoteka Teočak (A6),"Centar bb, DOM ZDRAVLJA",75414.0,,TEOČAK,,1.0,9.55,03 - Tuzlanski Kanton,,,,,,,,,,
17,"Latanox kapi za oči 1x2,5ml",3. 11. 2022.,OTP,,17095.0,"PZU Apoteka ""PHARMACIA"" PLUS Zenica",Trg Alije Izetbegovića bb,72000.0,,ZENICA,,1.0,8.42,04 - ZE-DO Kanton,,,,,,,,,,
20,Dorzol 20mg/ml kapi za oči 5ml,3. 11. 2022.,OTP,,17061.0,"JZU Apoteka ""9 MAJ"" Goražde",Kulina Bana 16,73000.0,,GORAŽDE,,1.0,10.22,05 - Bosansko-Podrinjski,,,,,,,,,,
23,Dorzol 20mg/ml kapi za oči 5ml,3. 11. 2022.,OTP,,17051.0,LUPRIV PLUS Mostar ogr.3,Splitska 5,88000.0,,MOSTAR,,1.0,10.22,07 - Hercegovačko-Neretvanski kanton,,,,,,,,,,
24,"Latanox kapi za oči 1x2,5ml",3. 11. 2022.,OTP,,17106.0,Zdravstvena ustanova ''RADIŠIĆ'' Čitluk,Broćanski Trg bb,88260.0,,ČITLUK,,2.0,18.88,07 - Hercegovačko-Neretvanski kanton,,,,,,,,,,
25,"Latanox kapi za oči 1x2,5ml",3. 11. 2022.,OTP,,17055.0,LJ.Z.U. HELENA VITAL,Mate Bobana bb,88300.0,,ČAPLJINA,,15.0,141.3,07 - Hercegovačko-Neretvanski kanton,,,,,,,,,,
26,"Latanox kapi za oči 1x2,5ml",3. 11. 2022.,OTP,,17073.0,LUPRIV PLUS Mostar ogr.5,Stjepana Radića 37,88000.0,,MOSTAR,,2.0,18.88,07 - Hercegovačko-Neretvanski kanton,,,,,,,,,,
29,Dorzol 20mg/ml kapi za oči 5ml,2. 11. 2022.,OTP,,16999.0,Delfin-Otoka PZU apoteka Sarajevo,Bulevar Meše Selimovića 2,71000.0,,SARAJEVO,,50.0,511.0,09 - Sarajevski Kanton,,,,,,,,,,
30,Dorzol 20mg/ml kapi za oči 5ml,2. 11. 2022.,OTP,,16990.0,J.U. Apoteke SA Nabavno-dist. služba,Bistrik Medresa 2,71000.0,,SARAJEVO,,4.0,40.88,09 - Sarajevski Kanton,,,,,,,,,,
31,Dorzol 20mg/ml kapi za oči 5ml,3. 11. 2022.,OTP,,17077.0,"Privatna apoteka ""LAMELA"" Sarajevo",Branilaca Šipa br.4,71000.0,,SARAJEVO,,1.0,10.22,09 - Sarajevski Kanton,,,,,,,,,,
32,Dorzol 20mg/ml kapi za oči 5ml,4. 11. 2022.,OTP,,17130.0,Dina - PZU-apoteka Sarajevo ogr.ap. DINA 2 Hrasnica,Stari drum bb,71212.0,,HRASNICA,,15.0,153.3,09 - Sarajevski Kanton,,,,,,,,,,
33,Dorzol 20mg/ml kapi za oči 5ml,4. 11. 2022.,OTP,,17126.0,LUPRIV PHARM Mostar ogr.SARAJEVO 20,Trg Solidarnosti 35,71000.0,,SARAJEVO,,10.0,102.2,09 - Sarajevski Kanton,,,,,,,,,,
34,Dorzol 20mg/ml kapi za oči 5ml,4. 11. 2022.,OTP,,17141.0,"Privatna apoteka ""UNAPHARM""",Binježevo 53,71240.0,,HADŽIĆI,,5.0,51.1,09 - Sarajevski Kanton,,,,,,,,,,
35,Dorzol 20mg/ml kapi za oči 5ml,4. 11. 2022.,OTP,,17137.0,Apoteka Shoping Sarajevo,Hasana Brkića 14,71000.0,,SARAJEVO,,10.0,102.2,09 - Sarajevski Kanton,,,,,,,,,,
36,Dorzol 20mg/ml kapi za oči 5ml,4. 11. 2022.,OTP,,17123.0,LUPRIV PLUS Mostar ogr.SARAJEVO 3,Skenderija 5,71000.0,,SARAJEVO,,5.0,51.1,09 - Sarajevski Kanton,,,,,,,,,,
